First.Author,Year,Initial.Definition,Model.use,lab.OR.field,treatment,Kingdom,species.i,species.j,comp_outcome,Definition,ND,FD,Condition,Interaction
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Arctotheca calendula,Trachymene cyanopetala,1,Spaak,-0.020409471,0.374590563,Competitive Exclusion,Positive frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Arctotheca calendula,Waitzia acuminata,1,Spaak,1.12587e-4,0.545243109,Competitive Exclusion,Negative frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Arctotheca calendula,Hypochaeris glabra,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Arctotheca calendula,Trachymene cyanopetala,1,Spaak,-5.11e-6,0.389973265,Competitive Exclusion,Positive frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Arctotheca calendula,Waitzia acuminata,1,Spaak,0.005362688,0.369931497,Competitive Exclusion,Negative frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Hypochaeris glabra,Waitzia acuminata,1,Spaak,-0.101415245,0.354096425,Competitive Exclusion,Positive frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Hypochaeris glabra,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Hypochaeris glabra,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Trachymene cyanopetala,Waitzia acuminata,1,Spaak,0.083729953,0.44460857,Competitive Exclusion,Negative frequency dependance
Bimler,2018,Bimler,AP2,field,Control,Annual plant,Trachymene cyanopetala,Waitzia acuminata,1,Spaak,0.093848891,0.4309081,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Chamaemelum fuscatum,Melilotus elengans,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Chamaemelum fuscatum,Pulicaria paludosa,1,Spaak,0.481726272,0.557368295,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Beta macrocarpa,Leontodon maroccanus,2,Spaak,1,1,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Beta macrocarpa,Melilotus elengans,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Beta macrocarpa,Melilotus sulcatus,1,Spaak,0.374315665,0.399940223,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Beta macrocarpa,Pulicaria paludosa,2,Spaak,1,1,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Leontodon maroccanus,Melilotus elengans,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Leontodon maroccanus,Pulicaria paludosa,1,Spaak,-0.388342157,0.473300713,Competitive Exclusion,Positive frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Melilotus elengans,Melilotus sulcatus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Melilotus elengans,Pulicaria paludosa,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Lanuza,2018,Godoy,APM,field,Control,Annual plant,Melilotus sulcatus,Pulicaria paludosa,1,Spaak,0.039957884,0.640530886,Competitive Exclusion,Negative frequency dependance
Coomes,2002,Chesson,Lotka Volterra,Field,Year2,Annual plant,Aira praecox,Erodium cicutarium,2,Spaak,1,1,Competitive Exclusion,Negative frequency dependance
Coomes,2002,Chesson,Lotka Volterra,Field,Year3,Annual plant,Aira praecox,Erodium cicutarium,1,Spaak,1,1,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Aphanes,Geranium,1,Spaak,0.262876625,0.41139503,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Aphanes,Saxifraga,1,Spaak,-0.495558924,0.594445494,Competitive Exclusion,Positive frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Arenaria,Veronica,1,Spaak,0.803579987,0.904392116,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Cerastium demidecandrum,Sherardia,2,Spaak,1,1,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Cerastium demidecandrum,Veronica,1,Spaak,0.877237048,0.902947188,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Geranium,Sherardia,1,Spaak,1,1,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Geranium,Veronica,1,Spaak,0.694253821,0.888641439,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Saxifraga,Sherardia,1,Spaak,0.471387695,0.531162944,Competitive Exclusion,Negative frequency dependance
Turnbull,2004,Chesson,Lotka Volterra,Field,Fitness,Annual plant,Saxifraga,Veronica,1,Spaak,0.51688473,0.619968069,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Amsinckia menziesii,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Centaurea melitensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Erodium cicutarium,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Euphorbia spathulata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Acmispon wrangelianus,Uropappus lindleyi,1,Spaak,-0.187890244,0.494650156,Competitive Exclusion,Positive frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Centaurea melitensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Erodium cicutarium,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Euphorbia spathulata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Erodium cicutarium,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Euphorbia spathulata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Erodium cicutarium,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Euphorbia spathulata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium botrys,Erodium cicutarium,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium botrys,Euphorbia spathulata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium botrys,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium botrys,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium botrys,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium botrys,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium cicutarium,Euphorbia spathulata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium cicutarium,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium cicutarium,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Erodium cicutarium,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Euphorbia spathulata,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Euphorbia spathulata,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Euphorbia spathulata,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Euphorbia spathulata,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Plantago erecta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Plantago erecta,Salvia columbariae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Plantago erecta,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Petry,2018,Godoy,APM,field,Control,Annual plant,Salvia columbariae,Uropappus lindleyi,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Agoseris retrorsa,1,Spaak,-0.008140674,0.103051246,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Amsinckia menziesii,1,Spaak,-0.022535985,0.096294437,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Anagallis arvensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Clarkia bottae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Erodium botrys,0,Spaak,-0.028551014,0.096159453,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Erodium cicutarim,1,Spaak,-0.00575762,0.299172791,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Euphorbia peplus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Geranium carolinianum ,1,Spaak,0.00287857,0.080474859,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Lasthenia californica,1,Spaak,0.004410282,0.276744951,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Medicago polymorpha,1,Spaak,0.047897408,0.432468879,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris heterophylla,Micropus californicus,1,Spaak,8.93499e-4,0.10774027,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Amsinckia menziesii,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Anagallis arvensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Centaurea melitensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Clarkia bottae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Erodium cicutarim,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Euphorbia peplus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Geranium carolinianum ,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Hemizonia congesta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Lotus purshianus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Medicago polymorpha,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Micropus californicus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Agoseris retrorsa,Navarretia atractyloides,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Anagallis arvensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Centaurea melitensis,1,Spaak,0.014090597,0.106040784,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Clarkia bottae,1,Spaak,-0.024677557,0.515570483,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Erodium cicutarim,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Euphorbia peplus,1,Spaak,-0.150863627,0.626321433,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Geranium carolinianum ,1,Spaak,-0.004877919,0.118934316,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Lasthenia californica,1,Spaak,0.058197946,0.259808471,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Lotus purshianus,1,Spaak,-0.008971568,0.048611379,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Medicago polymorpha,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Micropus californicus,1,Spaak,-0.00780102,0.11667163,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Amsinckia menziesii,Navarretia atractyloides,1,Spaak,0.026085749,0.121560022,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Centaurea melitensis,1,Spaak,-0.046090059,0.685788431,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Clarkia bottae,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Erodium cicutarim,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Euphorbia peplus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Geranium carolinianum ,1,Spaak,-0.016115009,0.702229904,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Hemizonia congesta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Lotus purshianus,1,Spaak,-0.105087257,0.67255642,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Medicago polymorpha,1,Spaak,-0.416504862,0.530081243,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Micropus californicus,1,Spaak,-0.051598176,0.691029225,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Anagallis arvensis,Navarretia atractyloides,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Clarkia bottae,1,Spaak,0.014553553,0.525588762,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Clarkia purpurea,1,Spaak,-5.85962e-4,0.840312319,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Erodium botrys,0,Spaak,-0.015066568,0.087430783,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Erodium cicutarim,1,Spaak,0.112056317,0.318567433,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Euphorbia peplus,1,Spaak,0.00271229,0.692844793,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Hemizonia congesta,1,Spaak,-0.042220806,0.250750573,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Lasthenia californica,1,Spaak,-0.026084712,0.247732171,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Lotus wrangeliensis,1,Spaak,-0.037178498,0.080473218,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Medicago polymorpha,1,Spaak,0.065656438,0.426652333,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Centaurea melitensis,Micropus californicus,1,Spaak,0.023930744,0.156692831,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Clarkia purpurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Erodium cicutarim,1,Spaak,0.058389599,0.449991348,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Euphorbia peplus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Geranium carolinianum ,1,Spaak,0.003912386,0.528240523,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Hemizonia congesta,1,Spaak,-0.077419091,0.468355201,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Lotus purshianus,1,Spaak,0.003315319,0.507817184,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Medicago polymorpha,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Micropus californicus,1,Spaak,-0.002471111,0.526429761,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia bottae,Navarretia atractyloides,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Erodium botrys,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Erodium cicutarim,1,Spaak,0.021494061,0.813296855,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Euphorbia peplus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Geranium carolinianum ,1,Spaak,0.001328657,0.840463083,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Hemizonia congesta,1,Spaak,0.006820621,0.840381558,Competitive Exclusion,Negative frequency dependance
